id,final_weight,temperature_mean_C,vibration-index_red_vibration,vibration-index_green_vibration,vibration-index_blue_vibration,fill_level_grams_red,fill_level_grams_green,fill_level_grams_blue
53,55.52454693616731,17.370191716049256,89.03084013185111,247.75082631314064,244.2729891008544,202.16934173481644,354.9604323889953,153.03477695026294
54,53.75954148616411,18.199976694632028,85.62932003918219,254.29577816695237,244.52675200307448,199.6907648347325,346.43820430050056,145.48271266228454
55,54.46184757573195,16.07202781179274,83.01874374350308,253.58668059014343,240.6452023369544,197.2975067715902,337.1785284400086,138.3921770681834
56,54.08659352715495,17.298003229533116,93.11161202569458,255.309889074666,244.3720490321729,194.58401026316983,328.8784124278401,130.31382586863546
57,53.94484241453105,16.225363712698325,85.66646244707667,256.15934156660376,238.87566537146827,192.07170870392852,320.49045429337565,122.05963635195118
58,54.21463045173628,16.301924407139083,82.40050670207044,255.9329656734318,241.6746024894701,189.6352088966828,312.07797628102145,113.49747795519372
59,54.87708000146196,18.94242672499108,83.8798219192112,251.65517956874876,241.87027095243332,187.07703598494084,303.8984704674894,105.89617164975232
60,53.22900448729624,17.028015301631914,88.7826215240281,252.56569681175725,246.87424562329505,184.41873591655957,296.4944776309991,98.15447211190914
61,53.16969387543054,16.1077016266949,87.0933327705342,249.63882960695275,245.52965137115893,182.11838946907892,288.5775343203646,89.74405453337639
62,54.43134758161047,18.572620118166626,79.83025680753991,255.4437165401833,244.9516651605572,179.9910336222584,279.5338900215767,81.79263153691365
63,54.31114529973592,18.35890895147553,75.19788834161794,248.4769136342876,241.08364555746783,177.87534818025142,271.5124318026748,73.66239139029734
64,53.83002615994349,17.299536895681364,81.29859108670094,256.013284558912,242.45813773278883,175.19343915138631,262.7719101245441,65.88477987089236
65,53.52218868653799,17.891766431415647,82.35805955485885,254.60779776974329,249.21934968238216,172.66811855891063,253.4768402983451,58.19389193156747
66,53.12075920685652,16.77048962754049,86.9496315376095,247.99900996680057,248.6622143824419,170.25770943002985,245.3310528961617,50.09544731988656
67,53.70010234030456,15.949235052544989,84.34224254540626,253.55703666801645,233.48507794817493,168.0321601098439,237.03959115312628,42.21325904793437
68,54.28871677823916,18.34315718721005,88.21363301296384,252.5912332743228,243.3850619615164,165.38905870052466,228.67757819876573,34.28924470461357
69,52.659225975104775,19.497877387458537,80.72111751367768,252.006411732844,247.3970175605241,163.0241730223995,220.110175774202,25.34946745843979
70,54.10577292206066,17.483660656026153,90.27244755968992,259.6682192395528,235.8368772844092,160.15339753712294,211.55371431272167,17.101892072972355
71,55.30622231330932,17.303979644102483,78.42245693310628,259.678647618619,14.743883003212304,157.98333722972015,203.09015330600712,0.0
72,53.51770511112221,17.465965933763822,82.32641273666003,246.71774056014732,14.244464399496117,155.54374085069455,195.6714734063668,0.0
73,30.599470223672174,16.906512654511946,75.30988184897878,253.44409889306388,14.53195632911428,153.2461560410655,187.6964260149288,0.0
74,30.288847832395064,17.621083023774553,81.85280244693234,242.5215707692543,17.67239940623103,150.63636999149847,179.64983115642193,0.0
75,30.41331620144293,18.54434618303632,77.65564701347546,253.25498280305052,16.962314063143864,148.1375404095246,169.9624792033299,0.0
76,29.93426060277475,16.544836262212193,91.18549199495412,259.3770100130797,12.110113828998555,145.34311690595453,161.95343629598997,0.0
77,31.701790383746022,16.665605268927095,87.11880209916077,252.92994515340487,14.51135121768963,142.71815663890467,153.50088344068462,0.0
78,30.29443761542321,18.012417894377784,81.58900183570832,256.4006776953113,14.379746927680335,140.20372552134185,145.06494599455775,0.0
79,31.98108997379349,16.899034566254514,82.14271459197703,255.55164075758253,14.19887132905628,137.62108380015968,136.5354790872235,0.0
80,31.649470501091837,18.59106689694179,85.96464122876556,263.08266281733535,13.817343048420328,135.07867100999974,127.5620099014956,0.0
81,31.51890913574439,16.279724655694416,76.35989866645046,259.26271290701663,14.555596996186566,132.8491764693193,120.00638549914964,0.0
82,31.006112528734334,16.59929993764217,85.68326363468225,259.52366750462136,10.271040506935895,130.22977605304456,112.14592150986104,0.0
83,31.6612168128476,18.335377172356026,89.85479351833399,254.6719991862012,13.693313585474115,127.52191956261002,103.9379264416612,800.0
84,30.18998921708537,17.858491435218408,85.48650604786943,244.76237973928767,238.2847177374383,125.23816861325876,95.90335290850769,792.6182558150795
85,30.950089056351736,15.630790366949302,76.69736843593891,250.92742831423348,238.7158510273485,123.01520771469598,86.31100296846324,784.2528906019836
86,53.66776963026796,19.56357578051672,86.27473988332032,244.56374161424017,239.50402736082077,120.35628577810203,78.52826377955284,775.4936636908495
87,53.05201884709008,17.862207268492632,80.36302011902465,248.50981107315167,242.81570063298625,118.13690873986792,70.4433556805675,767.198134975856
88,53.03579907635727,14.927786507799366,86.35201702051657,258.8692556369223,237.48134285526424,115.67079434145184,61.35235752329345,759.4916726370086
89,54.39171950453264,17.445300115914083,86.05155309458232,258.2534174256273,232.54714873070088,113.07798052686704,53.26959956408686,751.0439402314632
90,53.781432041570966,16.88151177252646,88.22731909531772,259.9852663925898,245.2995977404225,110.55018957062376,44.42646061386232,742.1420349006852
91,54.3646858667464,18.393570308507496,83.05361238532768,256.1969852558907,239.56057922152416,107.98467712395308,36.04821800627192,734.4511606915337
92,54.22672394771895,17.995444403476647,82.46452703716744,257.9774082329354,244.34595287173448,105.47234107791076,27.913997135334373,725.9356137449615
93,54.9834608347436,17.688948531899364,84.59267500788647,237.2167849107392,240.59959510092085,103.041960194185,19.62599732134252,717.8624948519076
94,52.96318047530262,18.445251816585348,87.99763048984967,17.179984165991087,240.8761691737416,100.64666256260634,0.0,709.5780276167413
95,29.850045726215694,17.892380144083795,78.54402202555696,13.347990461487605,245.281696530453,98.4313792011742,0.0,700.7201828514187
96,30.058077094601995,17.591266927858143,77.94885052592575,14.26042741723586,236.6544915656344,96.07334013272028,0.0,693.053279705245
97,30.5396265487909,16.609644739310795,85.60692027143405,13.12783233095076,239.1362501383806,93.37475277491542,0.0,685.0096247939464
98,29.02935860029069,15.39197293818028,77.04533764154772,16.6061878124922,243.7694828990041,91.05806743498374,0.0,676.6354026141216
99,29.4273743806787,17.797544978714512,82.30225788347776,11.406317828373126,248.18740041744664,88.5067145593016,0.0,668.4417982862175
100,30.43040748363848,17.869666988949252,78.00200122200998,16.488194653132588,238.19911486952472,86.01617177737971,0.0,660.1333880525013
101,30.099179291224036,17.894473395257982,91.1609921435129,15.854389008801313,237.992404027141,83.21159013453065,0.0,651.4535705967535
102,30.094608318152343,17.162463502678836,84.91659869536589,13.832882596661776,238.7583784443948,80.7251781441014,0.0,643.1905742326853
103,29.214932491386342,17.281127046472275,91.37454235560664,14.161140218427654,235.1215910459924,78.33892417684652,0.0,635.2050466770818
104,30.51431995119245,17.005604268215443,84.69502506428557,11.57789222556996,241.24701686947728,76.19180367597568,0.0,626.9179931669568
105,29.335885130341783,19.632016521598644,82.36483557343867,13.797156914493542,244.41674525781147,73.6325187208488,0.0,618.5578895933825
106,30.107981482648466,16.846135937856488,88.6863693333574,13.110009814893338,240.41071017864,71.33665504175376,0.0,610.7168648859657
107,30.622909579539236,17.37738463904258,91.0337065185948,12.305442086140689,253.5408938392712,68.92580950381341,0.0,602.4387486367241
108,29.330991446651318,16.381011261784714,84.7140726266066,14.199594513379845,240.28853255418,66.50949618957699,0.0,595.0598690384975
109,30.94749704086895,16.576433719659235,79.50513329072889,14.25261804481906,243.2809583925145,64.12959234133072,0.0,586.645537614125
110,30.560727457688174,16.32457252595793,87.1689694411183,18.66473171460582,243.28817460653613,61.33556103928682,0.0,578.6292084680344
111,30.09990039781917,18.74306285341485,85.82406748485197,243.43753718094823,240.29238692589257,58.84761948435854,792.7034059685991,570.8908173620277
112,53.11137332005013,19.150702211614146,90.52785921159392,251.35771908912676,237.0173650072608,56.222139952450455,784.1637800494916,562.9241235500579
113,54.2133142009847,18.043790772371292,82.65716725108217,249.45486781498963,242.60773409853192,53.80958521330941,775.5877059474135,554.7687919743883
114,53.696006285212206,17.228342627560732,76.75245600241908,259.22993456020976,244.9082078666385,51.6733026661962,766.2712506758272,547.1946347081584
115,55.2337891667644,15.784048758838932,90.55813301649894,248.90910953879344,240.9379284339112,49.0260000054857,758.2384471926529,540.3421357284304
116,53.06482531860565,17.782152067124223,79.42435882571867,249.4974483495096,239.02341469046084,46.70364406490244,750.4196680891548,532.7507446621204
117,52.90414442018859,19.52717581613232,76.31705197179106,252.1551791768915,249.9044639332205,44.46541932189909,741.5490982253903,524.7733747964401
118,54.25967044893315,16.2587048745654,84.33663639366029,252.8296439229736,245.35873211419576,42.032810584442124,733.0679246847326,516.6737171000342
119,54.511289140803854,16.887127651544684,84.9929511799044,241.73052937193265,240.9325333309425,39.75931078802636,724.6887330717158,508.6520075670003
120,52.73543970531114,17.2775169426527,91.83521949099524,251.24214469664665,234.3211584458828,37.06451351859624,716.0870721480495,501.16121929547785
121,53.546651700360776,16.560504704704556,88.25874335795586,248.8248466511601,244.82931599077725,34.64859572893037,707.2393117772115,492.9502212610162
122,53.22030602336813,16.682084715336813,84.25076900064593,249.1576984276904,246.2409379675177,32.08670455494289,698.6086196799354,484.6309512639669
123,54.49033312165008,17.049573283798658,85.11224048579223,249.2070101936775,241.22919823319623,29.555584163403857,690.3461209914753,476.97275224001066
124,54.44263748091189,17.096872110255884,81.95738026060093,256.3369251697822,246.80364479302364,27.246909838646168,681.7427871453739,468.312578334964
125,54.6052582268541,18.46044384380336,88.2592337190225,254.30173731699895,250.6218390850028,24.765608999599557,673.3092063384576,460.5594430666999
126,54.407004240953775,16.299614384430075,87.55041358758426,253.2392440644671,247.56585298610528,22.23131366984936,664.8257048589895,452.2058116531359
127,54.98104968331183,18.34376623999057,87.23182639551774,255.0557396173551,245.11384060028524,19.67045694116882,655.3687795913074,444.2946534526942
128,55.284405472487165,19.13094469385049,83.39423623920274,248.8099657481638,244.6785530624904,17.376167179318706,646.4105188155394,436.25091322969246
129,54.26115175212446,16.492655234219544,87.29242331084797,252.28921917492264,248.4139712537065,14.837492960077077,638.080064745136,428.4778036827987
130,54.21258965288124,17.40305484048787,83.99230573649247,251.53633422377663,243.16504497743765,12.449637769586172,629.5804181112595,420.5702578807709
131,54.1388492529487,17.939495153333546,86.66477035318759,249.85902441151384,243.17233709891445,10.094767845811337,621.5333313567107,412.7066698641187
132,54.21273842289426,19.05011277833201,81.57860238372363,251.1106032772157,242.284444980068,7.679696924017838,612.7183650331667,404.3561613695682
133,53.93546499670215,18.17579991960269,84.33690498852253,249.66566688697748,242.7620451749479,5.203145329547871,603.844457830226,396.4576972065445
134,54.020527586067125,17.89687487111959,15.045972010810653,256.79137343888294,240.75801190770176,0.0,595.2575464464928,388.27033125205145
135,53.7449588744941,16.624283654013333,16.496067904161244,253.23946855426823,242.85606778204988,0.0,587.6947306840186,379.2405660302821
136,54.300162401272914,17.344953614987897,16.693067770022147,251.5888702334979,244.14489430595728,0.0,579.8064238097891,370.8472722313231
137,47.01144176085954,18.975035499424774,15.89423943740764,248.67654718191457,238.46902551308443,0.0,571.5592299330144,362.4850180279764
138,46.96437386090585,15.29477465250567,11.005591358051504,252.7640584216451,239.2084058474329,800.0,563.0010196440938,354.2387817423341
139,46.966976935526375,17.02784504916218,82.08913787645045,253.3694818115702,251.180371101259,797.4403088333073,553.9029569058574,345.73625688916826
140,46.97531414197708,19.175625372605037,78.76446684848945,243.2109048097112,246.47037714915365,794.9837458391556,545.279894650341,337.1653331948597
141,47.17378949374832,17.37486984612767,73.71540114362904,255.25948274233747,244.6468474555541,792.7471644919087,536.536283386909,329.29133319555365
142,54.83331910121903,17.971159155706843,81.37521787314458,252.80009662131744,254.8071803898672,789.9955065764232,528.2024355865436,321.57266855440514
143,53.54190977892251,17.699883580855378,85.05503065233302,251.30420609767305,238.35878526034,787.4051974643298,519.778188121434,314.3325262747847
144,54.55420730354497,17.7910292294551,81.20196465432358,255.1183254362128,249.51422209541548,784.9182750540087,511.02973810727394,306.08437815365374
145,53.62633405129267,16.894141588838853,82.97563739683143,252.50078076862397,248.3470535758263,782.1263545972915,503.1793714353258,298.83682538544383
146,54.6409834265682,17.339665215809614,77.36059364164487,252.87794489412272,246.9821108535292,779.5404336343424,494.6764723171166,291.40501711036893
147,54.33752030853477,17.59803090708618,80.67586697279208,253.84034912561563,242.39628960408172,777.103395703363,486.31740836766033,283.3001219080632
148,55.16453274384091,16.569120485444905,80.56967597524664,247.88765372525813,245.72339188738763,774.6124566443297,477.8756813206378,274.9935758681488
149,53.30489646833385,16.679856485386207,78.84753694700346,246.41876311372357,242.1110801758852,772.205727444024,469.1213297451813,267.16000165421724
150,53.76031437377149,17.345910816926615,77.19483623395445,244.182821784284,239.93680524604972,769.7852294169084,460.468890237853,259.6884099340879
151,53.062053685580935,19.601900786632783,77.376490570544,254.5850758913362,236.2368477868702,767.2230797062838,451.4980033535613,252.0976054546214
152,53.13595369240076,17.427080519547523,75.5224715584211,250.18028498863237,239.5796628167961,764.9100859583834,443.9225473162037,242.86229662026648
153,53.317536008491885,16.510884771583846,78.82337002036917,252.50889375711293,246.3657703101076,762.5799393855962,435.6867994112223,234.4494850028466
154,53.777060148197975,18.93982822937356,84.34908548818261,247.16239662407128,251.57551861843453,759.9248110056944,426.8373986974056,226.44245283489863
155,52.80330472432412,16.193168899547587,70.40443883983701,240.76180567130007,243.14887236611605,757.911490365347,418.7387635955348,218.1638870854676
156,54.02483146540921,18.00730728910413,84.50476247776967,255.8111784437193,246.47330227469467,755.2396196867542,409.5473111383152,210.4410506026543
157,53.80535924130794,17.29863944630932,73.35544677284906,252.63052490181445,243.77228016001945,753.020241888886,402.0971435198687,202.4556656522441
158,53.019038326869065,16.664435166668653,80.52929897417638,245.49391004159307,248.7129716074028,750.5660262632671,394.4440363486058,193.84816283017167
159,53.805946358963,17.415848017355913,87.37274456301527,257.04550853260406,244.5800394246755,748.1219366685897,385.59196973367887,185.75460572017136
160,54.40422865783293,17.50651541523541,79.15880712836702,256.75524720474965,242.45845770131663,745.8408948853684,376.8235560922152,177.8671681054204
161,53.76095283631421,15.669050755789042,81.79747579728581,251.2904056542393,249.3034541373419,743.5696776003257,369.093905498488,168.88693571828168
162,54.478901145165295,19.320398434405654,78.25530929392004,260.8840146992845,253.18609478480576,741.5663467785201,360.402396836537,160.67957800947215
163,54.86762494583172,17.174060963956244,79.72698137266816,250.82963091477384,251.31124754886585,738.9877266453958,352.33511119217343,152.3007621933125
164,54.38067082422221,17.46104737230396,83.06076283595783,253.51589815472363,237.8008487951422,736.2106606999736,343.4941120637153,144.786189685187
165,54.43389220669105,17.181064614049113,82.1108212652348,247.2769549633814,248.23630339282445,733.7334709167392,335.19304888633053,136.24425325533986
166,53.01323849319667,17.45765937394194,82.98845563721909,251.80747916314996,250.67177732996208,731.4138504307256,326.9017527189939,128.2453112705299
167,54.52309933349305,18.150657025964534,78.18672326791251,257.5770669174166,247.8464183224148,728.9367966876885,318.3234249929718,120.3741068372026
168,54.43886603315956,17.297040173887694,82.63545178977007,246.79752688780468,243.33726684757443,726.2723163193907,310.5683334421683,112.0602198981387
169,54.46450756876914,17.66365701169055,74.04325192282089,253.53535844281947,244.4806438151016,723.8244669174886,301.2013149113993,104.07666536801092
170,53.89257028719041,18.9469731500402,84.11780967785461,258.18596937437394,250.61717965150683,720.9745593642153,292.2555779889103,96.36289232838364
171,54.67890878072524,17.353112630286752,84.89649008662333,250.3044566979192,244.38302342228323,718.5939702111326,283.37041521956064,88.7836660028399
172,54.29720260722205,17.810304213325086,82.47701398059777,248.3325840314892,244.34829097774272,716.2044213389901,274.0420380064784,80.89522384316759
173,53.81270195769699,16.854235187631772,86.80400598263692,249.9681740346585,241.0430863239512,713.4805764423921,264.9762461049258,73.39910402811792
174,53.740368854856655,17.448841890789936,81.61974601677512,257.39658432028926,244.1483492363269,710.9135748380121,256.18861799127234,65.48741813384314
175,53.973713445311446,18.50100420217384,88.72719871212368,252.1025916465123,243.01766936208983,708.2278082158786,248.18442243355548,57.74050802800262
176,54.40600626258964,16.55080991366747,80.31918246093578,255.83776679280143,237.84681021729568,705.8282898279989,239.71101099438985,50.20019665030833
177,53.77586476816639,15.605338841694556,80.00997317400157,249.7189919804615,245.6092538875289,703.2723347650236,231.7783871709832,41.95733289383944
178,53.77522908792815,16.068666458998738,71.62101227517351,251.7693048069559,242.1149119676996,701.0315825717834,223.0610160433276,33.89068883984571
179,53.88532012375761,18.25587013008418,88.41207326965798,254.82543446637436,246.9009717953276,698.354862695914,214.70382111925727,25.7553349080716
180,54.06593159004216,16.589053371586044,79.69928808994743,255.55196722590912,238.28228829386285,696.2155175131935,205.9128863783418,18.539549064259727
181,52.87958506914751,16.78735552487821,81.02442114051988,259.2510921489289,13.24677027637221,693.8566761596118,198.14186391040167,0.0
182,54.329570404662825,17.18496800646427,79.69977282793664,260.16220076857,11.60176900451276,691.4246564441486,189.3408814814006,0.0
183,31.3878096063044,18.76889239502178,84.596137830357,254.64023080093665,11.26763853328326,688.9629286463247,180.53774976055888,0.0
184,31.37985613841679,16.315819630087592,85.11587144281405,245.48883471426944,17.53878782743245,686.4515748609587,171.78546308208246,0.0
185,30.005124918891127,17.993788252238684,82.55789063919275,254.76754046370945,19.967457789911663,683.8552331024486,162.99077701226017,0.0
186,31.343336581339766,17.039855614352632,80.82978266903488,251.5705771572724,11.206850083658452,681.2675832124589,154.56781795565516,0.0
187,30.987297497368328,19.374068346189578,84.98238806593288,252.3045187252827,15.550094700811512,678.8000614528379,146.4601743283392,0.0
188,31.241775510098527,17.233005096631953,79.25472490031625,251.46552629591537,15.240394415866533,676.3794246543699,138.1670491308427,0.0
189,30.40972769491572,17.769472607889387,82.7409623848917,258.6514764196109,19.606501179360485,673.8457918926309,129.79903987382673,0.0
190,31.69575324379916,18.519662737766986,88.47412768365807,262.2100783741022,13.485721727906224,671.2006927671764,121.55515963918992,0.0
191,31.4347908225939,16.436388324379905,72.54532567155988,248.2629399793059,16.678211748368888,669.2736559112514,113.59093095091472,0.0
192,30.643370841613663,19.30746190616775,78.64150397951477,255.66805511796676,14.454268413960598,666.6720719130669,105.22096021959648,0.0
193,31.25569115980055,17.479021594346925,82.76026509110672,249.937279223576,15.860793691360705,664.082589940521,97.16943364610488,0.0
194,29.8688411851814,17.224431497613438,79.59212245149708,248.19819793479485,13.192105529338171,661.6692645633614,89.02753578580398,0.0
195,30.40987053396765,17.418335020764374,81.66253342821544,255.18650541462307,16.142548391722002,658.9504167971457,80.27065932719537,0.0
196,30.970622541925337,15.57528443608043,79.27495761074472,261.3330430187151,239.4174764817632,656.4552050932418,71.88357577051826,792.3776285483698
197,31.757216519571383,18.086642660127904,80.73229493027884,248.82187212583824,251.51810759479903,653.904533785594,63.5115477866189,784.687326095273
198,53.604477525327816,17.301146138252726,82.26284747448557,255.88113608262492,244.6115908456352,651.1985722144606,53.73461193459839,776.1111997996085
199,55.34095099866872,18.131249003917183,84.02293257847577,260.9448797298814,246.1694038597913,648.6074109681964,44.78108835207581,768.1137821063124
200,54.78122959727574,17.102334264776367,81.09190949927886,257.62056808751896,237.37521358055284,646.2566578121797,37.16918378949168,761.3505521176786
201,54.12439210466183,17.439756441482512,80.61471818943266,257.3612504027727,235.1734272607903,643.7355106936769,29.548728725097767,753.0931065203253
202,53.93269197131353,16.92371711390537,77.46815864837801,255.86814034829385,246.192105897826,641.3095177434863,21.656523069407747,744.8182645402787
203,53.38582271625903,19.054096928138037,80.55666691036885,15.982646713247547,238.99776010319,638.9329939499571,0.0,737.1254325972845
204,30.42740113857787,18.002668427921645,83.64193119309225,13.722509524682224,232.63130455157363,636.4523148688206,0.0,728.9133607522706
205,29.510048396707948,19.16637041191811,71.9058695608297,13.559926638603956,244.44842120823836,634.2764651440132,0.0,720.4913934476779
206,29.087178292741456,18.532803306731264,75.00104447538402,16.24120340124867,238.74923570223328,631.9036699976143,0.0,712.8203618609232
207,30.32090940379065,17.4205816068931,78.33507294987442,14.303544124419057,240.78939752434164,629.4209185479873,0.0,703.6264317224599
208,29.37772872132401,16.908869146451966,88.63736465329895,11.97145376534376,242.9551493740153,626.7754647157194,0.0,695.1557013812396
209,29.58594423393318,18.295253493261328,80.80662764790199,10.31046709310008,245.00632668569315,624.6585699189187,0.0,687.2417522369875
210,29.84812286408954,17.429425638210358,83.16388958526699,15.288877238700556,242.0116957958666,622.2632515285401,0.0,679.9411835292327
211,30.32622717138447,17.478458955375622,78.75156622511594,17.225431834679178,245.9772217758436,619.7769469276927,0.0,671.8583950061526
212,29.781177455038264,17.628058498393848,84.06830657137455,13.058711469826328,233.0749723650904,616.8683441554638,0.0,664.6842163477472
213,30.31085186483665,16.050539896075232,88.25212223351546,13.490324381735292,239.99674936433323,614.1269805531668,0.0,656.8908209321628
214,29.1815110011953,18.342263139629623,73.84285028387553,12.193101233335078,240.47413715079668,612.1051365946856,0.0,649.147316383203
