id,dispenser,bottle,time,fill_level_grams,recipe,vibration_index
110,green,1643,1720730924,0.0,12,18.66473171460582
111,green,1644,1720730928,792.7034059685991,12,243.43753718094823
112,green,1645,1720730932,784.1637800494916,12,251.35771908912673
113,green,1646,1720730936,775.5877059474135,12,249.45486781498963
114,green,1647,1720730940,766.2712506758272,12,259.22993456020976
115,green,1648,1720730944,758.2384471926529,12,248.90910953879344
116,green,1649,1720730948,750.4196680891548,12,249.49744834950957
117,green,1650,1720730952,741.5490982253903,12,252.15517917689147
118,green,1651,1720730956,733.0679246847326,12,252.82964392297356
119,green,1652,1720730960,724.6887330717158,12,241.73052937193262
120,green,1653,1720730964,716.0870721480495,12,251.24214469664665
121,green,1654,1720730968,707.2393117772115,12,248.8248466511601
122,green,1655,1720730972,698.6086196799354,12,249.1576984276904
123,green,1656,1720730976,690.3461209914753,12,249.2070101936775
124,green,1657,1720730980,681.7427871453739,12,256.3369251697822
125,green,1658,1720730984,673.3092063384576,12,254.30173731699898
126,green,1659,1720730988,664.8257048589895,12,253.2392440644671
127,green,1660,1720730992,655.3687795913074,12,255.0557396173551
128,green,1661,1720730996,646.4105188155394,12,248.8099657481638
129,green,1662,1720731000,638.080064745136,12,252.28921917492266
130,green,1663,1720731004,629.5804181112595,12,251.53633422377666
131,green,1664,1720731008,621.5333313567107,12,249.85902441151384
132,green,1665,1720731012,612.7183650331667,12,251.1106032772157
133,green,1666,1720731016,603.844457830226,12,249.66566688697748
134,green,1667,1720731020,595.2575464464928,12,256.79137343888294
135,green,1668,1720731024,587.6947306840186,12,253.23946855426823
136,green,1669,1720731028,579.8064238097891,12,251.5888702334979
137,green,1670,1720731032,571.5592299330144,12,248.67654718191457
138,green,1671,1720731036,563.0010196440938,12,252.7640584216451
139,green,1672,1720731040,553.9029569058574,12,253.3694818115702
140,green,1673,1720731044,545.279894650341,12,243.21090480971122
141,green,1674,1720731048,536.536283386909,12,255.25948274233747
142,green,1675,1720731052,528.2024355865436,12,252.80009662131744
143,green,1676,1720731056,519.778188121434,12,251.30420609767305
144,green,1677,1720731060,511.02973810727394,12,255.1183254362128
145,green,1678,1720731064,503.1793714353258,12,252.50078076862394
146,green,1679,1720731068,494.6764723171166,12,252.87794489412272
147,green,1680,1720731072,486.31740836766033,12,253.84034912561563
148,green,1681,1720731076,477.8756813206378,12,247.88765372525813
149,green,1682,1720731080,469.1213297451813,12,246.41876311372354
150,green,1683,1720731084,460.46889023785303,12,244.18282178428396
151,green,1684,1720731088,451.4980033535613,12,254.5850758913362
152,green,1685,1720731092,443.9225473162037,12,250.18028498863234
153,green,1686,1720731096,435.6867994112223,12,252.50889375711293
154,green,1687,1720731100,426.83739869740555,12,247.16239662407128
155,green,1688,1720731104,418.7387635955348,12,240.76180567130007
156,green,1689,1720731108,409.5473111383152,12,255.8111784437193
157,green,1690,1720731112,402.0971435198687,12,252.63052490181443
158,green,1691,1720731116,394.44403634860583,12,245.49391004159307
159,green,1692,1720731120,385.59196973367887,12,257.04550853260406
160,green,1693,1720731124,376.82355609221514,12,256.75524720474965
161,green,1694,1720731128,369.09390549848797,12,251.29040565423927
162,green,1695,1720731132,360.40239683653704,12,260.8840146992845
163,green,1696,1720731136,352.33511119217343,12,250.82963091477382
164,green,1697,1720731140,343.4941120637153,12,253.51589815472363
165,green,1698,1720731144,335.19304888633053,12,247.2769549633814
166,green,1699,1720731148,326.9017527189939,12,251.80747916314994
167,green,1700,1720731152,318.3234249929718,12,257.5770669174166
168,green,1701,1720731156,310.5683334421683,12,246.79752688780468
169,green,1702,1720731160,301.2013149113993,12,253.53535844281947
170,green,1703,1720731164,292.2555779889103,12,258.18596937437394
171,green,1704,1720731168,283.37041521956064,12,250.30445669791916
172,green,1705,1720731172,274.0420380064784,12,248.33258403148918
173,green,1706,1720731176,264.9762461049258,12,249.9681740346585
174,green,1707,1720731180,256.18861799127234,12,257.39658432028926
175,green,1708,1720731184,248.18442243355548,12,252.1025916465123
176,green,1709,1720731188,239.71101099438982,12,255.83776679280146
177,green,1710,1720731192,231.77838717098322,12,249.7189919804615
178,green,1711,1720731196,223.06101604332756,12,251.7693048069559
179,green,1712,1720731200,214.70382111925727,12,254.82543446637433
180,green,1713,1720731204,205.9128863783418,12,255.55196722590912
181,green,1714,1720731208,198.14186391040172,12,259.2510921489289
182,green,1715,1720731212,189.3408814814006,12,260.16220076857
183,green,1716,1720731216,180.53774976055888,12,254.64023080093665
184,green,1717,1720731220,171.78546308208246,12,245.48883471426942
185,green,1718,1720731224,162.99077701226017,12,254.76754046370942
186,green,1719,1720731228,154.56781795565516,12,251.57057715727237
187,green,1720,1720731232,146.4601743283392,12,252.3045187252827
188,green,1721,1720731236,138.1670491308427,12,251.46552629591537
189,green,1722,1720731240,129.79903987382673,12,258.6514764196109
190,green,1723,1720731244,121.55515963918991,12,262.2100783741022
191,green,1724,1720731248,113.59093095091472,12,248.2629399793059
192,green,1725,1720731252,105.22096021959649,12,255.66805511796673
193,green,1726,1720731256,97.16943364610488,12,249.93727922357598
194,green,1727,1720731260,89.02753578580398,12,248.19819793479485
195,green,1728,1720731264,80.27065932719537,12,255.18650541462307
196,green,1729,1720731268,71.88357577051826,12,261.3330430187151
197,green,1730,1720731272,63.5115477866189,12,248.82187212583824
198,green,1731,1720731276,53.73461193459839,12,255.88113608262495
199,green,1732,1720731280,44.78108835207581,12,260.9448797298814
200,green,1733,1720731284,37.169183789491676,12,257.62056808751896
201,green,1734,1720731288,29.548728725097767,12,257.3612504027727
202,green,1735,1720731292,21.656523069407747,12,255.86814034829382
203,green,1736,1720731296,0.0,12,15.982646713247547
204,green,1737,1720731300,0.0,12,13.722509524682224
205,green,1738,1720731304,0.0,12,13.559926638603955
206,green,1739,1720731308,0.0,12,16.24120340124867
207,green,1740,1720731312,0.0,12,14.303544124419055
208,green,1741,1720731316,0.0,12,11.97145376534376
209,green,1742,1720731320,0.0,12,10.31046709310008
210,green,1743,1720731324,0.0,12,15.288877238700557
211,green,1744,1720731328,0.0,12,17.225431834679178
212,green,1745,1720731332,0.0,12,13.058711469826328
213,green,1746,1720731336,0.0,12,13.490324381735292
214,green,1747,1720731340,0.0,12,12.193101233335078
215,green,1748,1720731344,0.0,12,17.540139000229857
216,green,1749,1720731348,0.0,12,14.936756106914267
217,green,1750,1720731352,0.0,12,13.658635355465364
218,green,1751,1720731356,0.0,12,12.117480844135677
219,green,1752,1720731360,0.0,12,15.723405453117117
220,green,1753,1720731364,0.0,12,16.379312274695792
221,green,1754,1720731368,0.0,12,14.861043026814272
222,green,1755,1720731372,0.0,12,11.946663617506509
223,green,1756,1720731376,800.0,12,11.255691857532838
224,green,1757,1720731380,791.5365623036992,12,257.01521759100604
225,green,1758,1720731384,783.4595591632208,12,260.0134667866487
226,green,1759,1720731388,775.4120782770414,12,247.32984992614863
227,green,1760,1720731392,766.1757133094228,12,258.5984465210188
228,green,1761,1720731396,758.2232106114074,12,259.7135376517042
229,green,1762,1720731400,750.7149479097229,12,254.7777261589047
230,green,1763,1720731404,742.0531222600936,12,249.57716585036582
231,green,1764,1720731408,733.1527884271537,12,247.86343315813485
232,green,1765,1720731412,724.7367172009828,12,246.0615660981758
233,green,1766,1720731416,716.1894432897514,12,251.32604895560223
234,green,1767,1720731420,706.6890218106134,12,255.502415000549
235,green,1768,1720731424,697.6306300240967,12,255.12756255291222
236,green,1769,1720731428,689.0750758583656,12,257.1986855717686
237,green,1770,1720731432,681.2680497177563,12,245.8574477365041
238,green,1771,1720731436,672.6514105194534,12,251.30164268113094
239,green,1772,1720731440,663.7585290774417,12,251.79351563209545
240,green,1773,1720731444,654.5963937566423,12,247.5037451394857
241,green,1774,1720731448,646.2983528272146,12,248.77825190133484
242,green,1775,1720731452,638.2597838585642,12,247.21723681106909
243,green,1776,1720731456,629.7533859644215,12,251.21496603537025
244,green,1777,1720731460,621.6547891450882,12,248.59929746953307
245,green,1778,1720731464,613.7586584214171,12,244.36315777107598
246,green,1779,1720731468,604.9073947563643,12,244.64890566124456
247,green,1780,1720731472,595.813765209915,12,246.4505554304924
248,green,1781,1720731476,587.3682839164012,12,250.68092746077713
249,green,1782,1720731480,578.940798468021,12,246.67948915176243
250,green,1783,1720731484,569.4137323242195,12,259.7187650540866
251,green,1784,1720731488,561.7145063163687,12,252.6360336221667
252,green,1785,1720731492,552.581682483424,12,248.93957349383777
253,green,1786,1720731496,543.1303599302058,12,250.376665326041
254,green,1787,1720731500,533.6133515026762,12,253.3138616771406
255,green,1788,1720731504,524.9674013497671,12,248.47086920701128
256,green,1789,1720731508,516.2173538813147,12,254.7184777388864
257,green,1790,1720731512,508.40396896787524,12,252.50601272777908
258,green,1791,1720731516,499.6725651547976,12,254.67417299392326
259,green,1792,1720731520,490.6589669550361,12,243.7228679196248
260,green,1793,1720731524,482.0144809478503,12,242.30669160810945
261,green,1794,1720731528,473.31254363913797,12,254.79192273905025
262,green,1795,1720731532,464.60644728515996,12,252.42580759585564
263,green,1796,1720731536,456.485629678118,12,258.354746119306
264,green,1797,1720731540,447.1927598663366,12,258.55096462719104
265,green,1798,1720731544,439.91559919293485,12,240.3334907413723
266,green,1799,1720731548,430.3991732259059,12,253.12025627035842
267,green,1800,1720731552,422.2457751116476,12,251.1464505434778
268,green,1801,1720731556,414.21867004011096,12,247.52004133866302
269,green,1802,1720731560,405.49071260111134,12,249.92278895709535
270,green,1803,1720731564,396.5335858717606,12,245.30777792706152
271,green,1804,1720731568,387.57042639385713,12,247.1623057211593
272,green,1805,1720731572,379.2272591311715,12,243.9011186670856
273,green,1806,1720731576,370.0676362472136,12,249.40660054028476
274,green,1807,1720731580,361.1440512884865,12,256.4775032607088
275,green,1808,1720731584,352.8732021695951,12,251.23182407054088
276,green,1809,1720731588,344.5832020930266,12,248.92317933618406
277,green,1810,1720731592,335.31944436522997,12,251.64229556482076
278,green,1811,1720731596,326.42314582284365,12,248.98402882424008
279,green,1812,1720731600,317.350566587542,12,245.00566600598754
280,green,1813,1720731604,308.1539468468786,12,253.19200910025484
281,green,1814,1720731608,299.51501143660624,12,243.91703438962423
282,green,1815,1720731612,290.0492118570152,12,253.97790839766242
283,green,1816,1720731616,281.27718412584295,12,256.09093743520305
284,green,1817,1720731620,273.6535619304751,12,249.7422966323739
285,green,1818,1720731624,264.6326352962428,12,255.53447576160522
286,green,1819,1720731628,256.0296891837199,12,254.5127616786183
287,green,1820,1720731632,247.48380156070755,12,252.3054725845507
288,green,1821,1720731636,238.69057246902244,12,249.50455582262768
289,green,1822,1720731640,230.1949728348804,12,249.46047433106878
290,green,1823,1720731644,221.94675890940684,12,246.16312081966277
291,green,1824,1720731648,212.650173940348,12,247.18879721953778
292,green,1825,1720731652,203.7017481917556,12,247.27122590261945
293,green,1826,1720731656,194.91001915633026,12,262.16510227127645
294,green,1827,1720731660,186.8115940057038,12,261.89551870829195
295,green,1828,1720731664,179.06295265231816,12,250.76525667949684
296,green,1829,1720731668,170.524137236049,12,246.28840871648333
297,green,1830,1720731672,161.56669109251385,12,252.50091169560858
298,green,1831,1720731676,153.06679955873838,12,256.33814256285444
299,green,1832,1720731680,144.7908321370401,12,245.0457243269641
300,green,1833,1720731684,136.06568913546758,12,249.47382617823092
301,green,1834,1720731688,127.42133870350769,12,256.0528805726532
302,green,1835,1720731692,118.98123993844514,12,248.0276119938192
303,green,1836,1720731696,110.00444588157322,12,250.71861619173106
304,green,1837,1720731700,100.80169706961449,12,246.49039332128334
305,green,1838,1720731704,91.70791441098625,12,252.89755512778336
306,green,1839,1720731708,83.82519972167424,12,249.4619396723157
307,green,1840,1720731712,74.75090100806106,12,257.00717464214586
308,green,1841,1720731716,66.27175641727092,12,261.8489085387372
309,green,1842,1720731720,58.46172196934655,12,247.13904350160374
310,green,1843,1720731724,49.26932398022294,12,251.5443663306352
311,green,1844,1720731728,40.36795308342042,12,258.3078167746672
312,green,1845,1720731732,32.09532227191941,12,253.51138790895618
313,green,1846,1720731736,23.66883880255718,12,253.28950385037672
314,green,1847,1720731740,0.0,12,15.478856864612709
315,green,1848,1720731744,0.0,12,14.337268058885542
316,green,1849,1720731748,0.0,12,12.565597786236083
317,green,1850,1720731752,0.0,12,11.619869634973547
318,green,1851,1720731756,0.0,12,11.449057645070226
319,green,1852,1720731760,0.0,12,13.278465739728269
320,green,1853,1720731764,0.0,12,15.365606126933315
321,green,1854,1720731768,0.0,12,13.44308193259878
322,green,1855,1720731772,0.0,12,14.831478490476606
323,green,1856,1720731776,0.0,12,13.228520002825157
324,green,1857,1720731780,0.0,12,9.06686247983206
325,green,1858,1720731784,0.0,12,13.083475342209212
326,green,1859,1720731788,0.0,12,12.090913617916236
327,green,1860,1720731792,0.0,12,13.030455360087835
328,green,1861,1720731796,0.0,12,11.7931892560524
329,green,1862,1720731800,0.0,12,18.588046464794036
330,green,1863,1720731804,0.0,12,12.878463033628762
331,green,1864,1720731808,0.0,12,14.388085053868856
332,green,1865,1720731812,0.0,12,14.352968098883714
333,green,1866,1720731816,800.0,12,11.314606986911684
334,green,1867,1720731820,791.6822675177191,12,246.98401864015398
335,green,1868,1720731824,782.5205498781329,12,243.37548582152087
336,green,1869,1720731828,773.4158497302255,12,248.3998319461126
337,green,1870,1720731832,765.2307044416053,12,246.9883819395291
338,green,1871,1720731836,756.3799550070362,12,255.41867950823894
339,green,1872,1720731840,748.5730739102758,12,249.47338773699167
340,green,1873,1720731844,739.9578423059648,12,250.2416085516912
341,green,1874,1720731848,731.5414533894248,12,256.337483348837
342,green,1875,1720731852,723.2220527457766,12,256.8943100403602
343,green,1876,1720731856,714.9365271246138,12,249.26305073844802
344,green,1877,1720731860,706.3257719462609,12,252.65329366492483
345,green,1878,1720731864,697.3630174664863,12,240.94431113965848
346,green,1879,1720731868,687.9763121450943,12,251.37331573738143
347,green,1880,1720731872,678.931620843714,12,256.6712361063726
348,green,1881,1720731876,670.1991302141419,12,253.01062764324035
349,green,1882,1720731880,661.5890133150558,12,247.82637931729946
350,green,1883,1720731884,652.7363862418555,12,248.99095022863932
351,green,1884,1720731888,644.7318531907422,12,247.44410703712734
352,green,1885,1720731892,635.0295446120709,12,252.00171320655238
353,green,1886,1720731896,626.4656830520759,12,249.44784013507694
354,green,1887,1720731900,618.4088890194193,12,248.75089816418688
355,green,1888,1720731904,610.2149995953193,12,246.32343769669163
356,green,1889,1720731908,601.6453558131277,12,253.5072456163578
357,green,1890,1720731912,592.7804511426249,12,259.23058301406445
358,green,1891,1720731916,583.7721610520356,12,253.80293207334597
359,green,1892,1720731920,574.9696162023448,12,260.2383302505182
360,green,1893,1720731924,567.1952550749564,12,241.49858177441416
361,green,1894,1720731928,557.966215937843,12,243.4599628877091
362,green,1895,1720731932,548.8407752452581,12,251.5251799947792
363,green,1896,1720731936,540.0241120516664,12,247.67890618269317
364,green,1897,1720731940,530.8041442230165,12,258.19014807064235
365,green,1898,1720731944,522.9538166585041,12,253.5625414772004
366,green,1899,1720731948,514.8270864467995,12,245.6929208696969
367,green,1900,1720731952,505.97409217766096,12,260.26628824912177
368,green,1901,1720731956,497.8420211852753,12,247.43072033545138
369,green,1902,1720731960,489.48021009284605,12,243.6061955064617
370,green,1903,1720731964,479.79766535110736,12,250.00265513781412
371,green,1904,1720731968,471.39587250604586,12,251.3287000233799
372,green,1905,1720731972,462.98272823163325,12,247.24048132033954
373,green,1906,1720731976,453.6791132278783,12,253.89028932681273
374,green,1907,1720731980,444.6469940795325,12,247.62135749974027
375,green,1908,1720731984,436.64515932660294,12,245.8666101947397
376,green,1909,1720731988,428.52915255278924,12,250.8483506020453
377,green,1910,1720731992,420.228273673204,12,254.16439931268764
378,green,1911,1720731996,411.4442082194719,12,253.43408520206768
379,green,1912,1720732000,403.2148566758537,12,252.1347167344154
380,green,1913,1720732004,394.2354950896828,12,247.87452348543638
381,green,1914,1720732008,385.69274490351023,12,254.01013288297332
382,green,1915,1720732012,377.2019838755142,12,254.00287409693374
383,green,1916,1720732016,368.84302110078454,12,258.66289701962455
384,green,1917,1720732020,360.96402191261,12,257.8401659234671
385,green,1918,1720732024,352.8072200666691,12,247.2233934502327
386,green,1919,1720732028,343.6672160632438,12,258.15777722016094
387,green,1920,1720732032,334.73961081567313,12,250.61004931848854
388,green,1921,1720732036,325.48768387252863,12,260.18374439820764
389,green,1922,1720732040,317.0068400613506,12,254.17274005158654
390,green,1923,1720732044,308.7048612653766,12,250.02655054503967
391,green,1924,1720732048,299.12468297674377,12,255.52122296739515
392,green,1925,1720732052,290.1747790853993,12,258.2529065647352
393,green,1926,1720732056,281.4913700286281,12,249.28401590307234
394,green,1927,1720732060,272.29599847443603,12,258.24976858018596
395,green,1928,1720732064,263.27859190845055,12,256.29028609653943
396,green,1929,1720732068,254.20456313083287,12,257.6017882757719
397,green,1930,1720732072,245.33747865845498,12,259.8211291900592
398,green,1931,1720732076,237.74586818368405,12,251.24873967433936
399,green,1932,1720732080,229.12226949404715,12,254.2384765061227
400,green,1933,1720732084,220.09499682673726,12,254.0695894863639
401,green,1934,1720732088,211.20174111758018,12,251.87546557330674
402,green,1935,1720732092,202.18426637112054,12,247.08608953800822
403,green,1936,1720732096,193.16884728859392,12,256.743561709685
404,green,1937,1720732100,185.50937269037755,12,248.8901561560422
405,green,1938,1720732104,176.007846483074,12,250.9493116171286
406,green,1939,1720732108,166.76547490890627,12,253.93521972768434
407,green,1940,1720732112,157.19616835754462,12,259.7641280871381
408,green,1941,1720732116,148.4839262789489,12,257.0236893355579
409,green,1942,1720732120,140.11619794400028,12,249.8605334555473
410,green,1943,1720732124,131.22885751089092,12,256.85019715187946
411,green,1944,1720732128,122.92551935509954,12,253.51526187780865
412,green,1945,1720732132,114.61418612347163,12,249.12043730908363
413,green,1946,1720732136,105.28407575650616,12,252.07579403317902
414,green,1947,1720732140,96.46012453432073,12,248.31367915851058
415,green,1948,1720732144,87.76891965521469,12,254.22370742776286
416,green,1949,1720732148,79.32912579520357,12,255.03996273466979
417,green,1950,1720732152,70.48630594738384,12,256.4486459111677
418,green,1951,1720732156,62.153242121642464,12,253.3992320650208
419,green,1952,1720732160,52.88886394612076,12,247.12063634519544
420,green,1953,1720732164,43.534776792017944,12,248.5353955485095
421,green,1954,1720732168,34.29485169539669,12,246.12017143294568
422,green,1955,1720732172,25.95525236445899,12,258.1402648175849
423,green,1956,1720732176,18.37424876436372,12,241.39609895640208
424,green,1957,1720732180,0.0,12,12.70807350880066
425,green,1958,1720732184,0.0,12,16.680795328275728
426,green,1959,1720732188,0.0,12,10.06809137285665
427,green,1960,1720732192,0.0,12,15.17197107717665
428,green,1961,1720732196,0.0,12,15.277625068477718
429,green,1962,1720732200,0.0,12,14.19311667615402
430,green,1963,1720732204,0.0,12,17.97628728975225
431,green,1964,1720732208,0.0,12,13.040617334402626
432,green,1965,1720732212,0.0,12,11.197973139252205
433,green,1966,1720732216,0.0,12,16.7101374581545
434,green,1967,1720732220,0.0,12,13.497347479862405
435,green,1968,1720732224,0.0,12,15.698332840051357
436,green,1969,1720732228,0.0,12,11.284092461267889
437,green,1970,1720732232,0.0,12,12.417702928501207
438,green,1971,1720732236,0.0,12,14.928120048901647
439,green,1972,1720732240,0.0,12,13.62662258829215
440,green,1973,1720732244,0.0,12,16.682807377892317
441,green,1974,1720732248,0.0,12,16.41258840656853
442,green,1975,1720732252,0.0,12,17.828034247265293
443,green,1976,1720732256,800.0,12,11.46565041377481
444,green,1977,1720732260,791.8320305622372,12,248.39311521639718
445,green,1978,1720732264,783.7918409095086,12,246.29126706663288
446,green,1979,1720732268,775.4527326159226,12,245.67857720147381
447,green,1980,1720732272,766.3390793150714,12,246.95507224507543
448,green,1981,1720732276,756.6226690739304,12,251.34117187407398
449,green,1982,1720732280,747.2053031267785,12,256.86559300434436
450,green,1983,1720732284,738.7499309994673,12,249.28089644516567
451,green,1984,1720732288,729.8641521113374,12,249.24282225135806
452,green,1985,1720732292,721.0973207587194,12,246.67568605686648
453,green,1986,1720732296,712.4952356273013,12,251.37887477746446
454,green,1987,1720732300,703.0766344277731,12,261.18651455426686
455,green,1988,1720732304,694.9607593293744,12,243.85017481188441
456,green,1989,1720732308,686.7826945028465,12,248.0052104049596
457,green,1990,1720732312,678.4211977256034,12,248.81154047013626
458,green,1991,1720732316,669.7221989108132,12,249.7195075936204
459,green,1992,1720732320,660.8620563760172,12,243.59039431163555
460,green,1993,1720732324,652.0146614558773,12,240.69390051240327
461,green,1994,1720732328,642.1704782222332,12,249.82311118026027
462,green,1995,1720732332,632.7607951014626,12,252.35545443239667
463,green,1996,1720732336,623.6038850686622,12,244.6637257792956
464,green,1997,1720732340,615.3634105119431,12,247.67995163928612
465,green,1998,1720732344,606.9301742363318,12,252.9434977646374
466,green,1999,1720732348,598.3754824226194,12,252.3075879325538
467,green,2000,1720732352,589.5526130087952,12,248.40510499135564
468,green,2001,1720732356,580.9535617788146,12,252.03337977046908
469,green,2002,1720732360,572.7576618792066,12,251.15065970358984
470,green,2003,1720732364,564.3199699596297,12,252.0610719119383
471,green,2004,1720732368,556.3776566193083,12,251.50120737239752
472,green,2005,1720732372,547.5955065777116,12,246.4315844194127
473,green,2006,1720732376,538.1625409068039,12,249.8870600876093
474,green,2007,1720732380,528.5942828185002,12,258.3022496188844
475,green,2008,1720732384,520.942940340731,12,241.23153466988742
476,green,2009,1720732388,511.51071642149145,12,251.7339160282026
