id,mean_drop,std_drop,max_drop,min_drop,is_cracked
89,0.002347814423400001,0.2939152075561362,1.2789040906,-1.5353066692,0
90,0.057673664449800016,1.3811642862865197,3.3355918271,-3.3939734627,0
91,0.010398107741999993,1.3374684438670963,3.0666833046,-2.9853021589,0
92,-0.005297919640800003,0.9941062456291793,2.1148408211,-2.2646618757,0
93,-0.0028306573523999993,0.14889315760475183,0.677168417,-0.659200058,0
94,0.040790891183799985,1.178060174416038,2.8073974896,-2.9606209444,0
95,-0.0027960425097999994,0.12775857629400217,0.5666598778,-0.5599036397,0
96,0.0021433385244000007,0.1720893551570149,0.7080329651,-0.7600520103,0
97,0.0025422326545999976,0.15761700292528646,0.5950039791,-0.8131867027,0
98,-0.0034949878965999906,0.9816981172663604,2.3252994792,-2.5169252015,0
99,-0.001466886279,0.24288313528114805,0.8633477208,-1.0631643631,0
100,6.3503016399999e-05,0.12098752455288639,0.4209475265,-0.6360278311,0
101,-0.007045090549800001,0.13392928090896367,0.4818768304,-0.7272135146,0
102,-0.004186572327,0.13619720843524327,0.7012624985,-0.6983362994,1
103,-0.0009719448760000016,0.14587762930798034,0.6987626285,-0.4891658719,0
104,0.10181967808560001,1.3276316038919747,2.9527362793,-2.9235653424,0
105,0.05139079035980001,1.6264365914518224,3.804547698,-4.1719954725,0
106,-0.0092346598252,0.14977191776966764,0.575202421,-0.6169836283,0
107,0.06672410011240003,1.2234656837013513,3.0663679044,-3.2580389105,1
108,0.011623309439399996,0.23706624929644377,1.152866823,-1.0857101316,0
109,-0.0024509669777999996,0.15904152433509786,0.7944589846,-0.6131239892,0
110,-0.0009132297707999986,0.1552788893061116,0.5453900141,-0.6208894706,0
111,-0.0067843045165999994,0.15514509811399843,0.8109820797,-0.6267115142,0
112,0.0023344729528000014,0.08181097033977026,0.5306351932,-0.2704178789,0
113,0.00252147029979999,0.732475214477242,1.6849401195,-1.6302377659,0
114,-0.0025754309907999985,0.17187346216906565,0.6832218938,-0.642392667,0
115,0.012431673989,0.2825040910948776,1.1650366904,-1.2053855673,0
116,0.03827058283799999,1.2578283675273525,3.2635623556,-3.2401866597,1
117,-0.0078609630988,0.19180826887756397,0.6922265022,-0.8403974352,0
118,0.1128335243454,1.5951721108361299,3.4748824355,-3.8654291721,0
119,0.0054897998902000015,0.18625178460434272,0.8984752375,-1.0468854876,0
120,0.006181832589400001,0.21426063620986796,1.0310931023,-0.7582288468,0
121,-0.008891099867600002,1.4547176395885508,2.8567511055,-3.2075110114,0
122,0.08880054702920001,1.5851389952600434,3.5549536524,-3.3758128394,0
123,0.009771408423799999,0.25195047566930334,0.9363860728,-0.9243577899,0
124,-0.027354163764800005,1.2828205122285388,2.8337579276,-3.1098154717,0
125,0.0007443593316000003,0.15488314915036996,0.7505337833,-0.7256053155,0
126,-0.0015258381987999993,0.1976138808090289,0.9208634866,-0.8413019582,0
127,-0.006885020958199998,0.18827979322975205,0.7263865172,-0.8802324564,0
128,0.08161998737580001,1.2170958924179907,2.8173820829,-3.2022535893,1
129,0.04714501741780001,1.0721234989047845,2.3960828455,-2.3660618232,0
130,0.013393839581800002,0.23084962844587636,0.8200924207,-1.0063950236,0
131,0.06703699520899999,1.1161895447757637,2.3951345822,-2.5974314611,0
132,-0.011080910807400002,0.11168191315002213,0.4537501737,-0.3998034973,0
133,0.09316991518939997,1.5934894810142033,3.6568986271,-4.099349872,0
134,-0.0028436187540000013,0.12135568604575679,0.4618524435,-0.6326148877,1
135,0.010547102428999994,0.6599351818228159,1.5751709009,-1.4967095296,0
136,0.012139321798599998,1.0540319739395982,2.1450961549,-2.1202935362,0
137,-0.006153980067599998,0.2221066852651793,0.8375811387,-0.9612126634,0
138,-0.008372189864000002,0.217652544470973,0.8478890223,-0.8937981388,0
139,0.08178994595320001,1.6548811354412014,3.7790156258,-3.7662753138,0
140,0.0150359235464,0.6829595258864438,1.5841917471,-1.5314183516,0
141,0.044900756412999995,0.8025572248159012,1.9441151961,-1.9620443854,0
142,-0.005353686004,0.11193034511918316,0.4226895262,-0.4738738873,0
143,0.05864262849960001,1.3182384914180376,2.8481367334,-3.1697214271,0
144,-0.004675811074400001,0.16384944672661003,0.864170662,-0.9067449381,0
145,0.0568069306192,1.3627301916494452,3.4875353278,-2.9133267039,0
146,0.04874015246520001,1.5574886283134088,3.3095985652,-3.312735512,0
147,-0.0110760728186,0.26861458552791656,0.9556965968,-1.3883750715,0
148,0.005078858231799998,0.280960396311412,1.1320365816,-1.1408192124,0
149,-0.013293092072,1.1784702723107539,2.8610037584,-2.7025702695,0
150,0.06563378980839998,1.2117570754269549,3.2247082749,-3.1180372155,1
151,0.032278275273200006,1.311132698407009,3.247941855,-3.0252746232,0
152,-0.03269499987079999,1.1762563278294296,2.7298648913,-2.6290325467,0
153,0.0029287779835999997,0.1850127879431458,0.9151892244,-0.6249056673,0
154,-0.005316470160800001,0.19939036393878787,0.791192138,-0.7339100222,0
155,-0.0006708810626000008,0.23379607700760466,1.0241801975,-0.731275398,0
156,0.011618087675600002,0.20813376440673043,0.7665817942,-0.6999284313,0
157,0.042384745613,1.4365663781848734,3.512353203,-3.6712744114,0
158,0.11476629624160001,1.6029278779290497,3.7297417898,-3.878788679,0
159,-0.0182392945056,0.19108442398983175,0.7167775197,-1.1349020289,0
160,0.025443210054000007,1.7745672016575273,4.8968176077,-4.5173084385,0
161,0.0032902947475999954,0.18160678174369957,0.7609476585,-0.724414568,0
162,-0.0007650085281999992,0.14103964766762242,0.5971660122,-0.6543621629,0
163,-0.0087887772822,0.15019656125558098,0.632771124,-0.5912112548,0
164,-0.0028809469914,0.0854740646598411,0.3956631523,-0.3676944936,0
165,-0.0005037796157999983,0.0815785697614638,0.3689844783,-0.3466569315,0
166,-0.0030139387081999994,0.20544189038440602,0.738008072,-0.9980453802,0
167,0.0022256808988000004,0.13814302310230045,0.520791835,-0.6842940296,0
168,0.007064484415600001,0.1776172114610569,0.7247790484,-0.9145579099,0
169,0.07099457891659999,1.7215297581715543,3.7137931828,-3.7530226115,0
170,-0.005871648560399998,0.14272868925620882,0.7061794522,-0.7258503596,0
171,0.0132441613508,0.16504069765770335,0.77829075,-0.5811570823,0
172,0.140929736782,1.6978287246488668,4.1486471086,-3.9758304356,0
173,0.00035130887020000135,0.1573346714126025,0.6385169381,-0.6891284708,0
174,-0.013070439611400001,0.22879802823493645,0.6659733605,-1.069541534,0
175,0.08701696493999998,1.5272221781801536,3.603633579,-3.5577795661,0
176,0.0146645438682,0.22732663735822753,0.8942795902,-0.9541120051,0
177,0.075012286626,1.5357780996391994,4.0937028163,-3.4739633735,0
178,0.0020119188192,0.2078440109447794,0.7686262449,-1.0228813532,0
179,-0.009490415795200002,0.23781553987323928,0.7797309452,-1.0407970609,0
180,0.007961013359,0.13258789907494062,0.4920317141,-0.5750279997,0
181,0.000252330247599998,0.13855657995195006,0.4746017072,-0.7166783134,0
182,0.008423296278599997,0.19316245040689936,0.8433897516,-0.7227988752,0
183,-0.091515846685,1.564723139114968,3.8608088429,-3.5081400701,0
184,0.011677915388599998,0.1596922857449185,0.6749410195,-0.5762955109,0
185,0.010057878221599972,1.567592015307894,3.3743609189,-3.4255936699,0
186,-0.011254579359599972,1.179023575988425,2.5773637365,-2.5864995342,0
187,0.09190664422539999,1.2863818140638472,2.5804361827,-2.603763855,0
188,-0.01047483330419999,1.2478693251330046,3.2116881786,-2.9849907344,0
189,0.010880114578,0.18587754839981427,0.890874006,-0.8011644645,0
190,0.0248804871414,1.6263860689958551,3.6183973272,-3.7691690454,0
191,-0.0046257916736,0.11950153380714368,0.4661340478,-0.5502752707,1
192,0.07219673179,1.2633779337214006,3.4637197684,-3.0710703678,1
193,0.09181393148660003,1.27280690824369,2.9851067677,-3.0388345618,0
194,-0.009795531325999982,1.5051044068057453,3.541148051,-3.7194136277,0
195,-0.007573637887600006,0.7758365189833275,1.6347966848,-1.74169356,0
196,0.0671823131756,1.2981955171371466,2.8951856568,-3.1067284263,0
197,0.012780598132,0.20682189720861047,0.7587159166,-0.775702018,0
198,0.007201626755399995,0.2512158166123694,1.2840824168,-0.9082915768,0
199,0.050057448520399984,1.2797684705170969,3.0414318134,-3.0337638569,0
200,-0.0010012654924000195,1.3864838055669455,3.1928400406,-3.1613475954,0
201,-0.007827638630600002,0.23344633629921555,0.9588717322,-0.8165123038,0
202,0.0385826242448,1.2554138460327913,2.8796106983,-3.1111199292,0
203,0.004572438139000004,0.1575403178324691,0.8050197883,-0.5536362342,0
204,0.019967282823399993,0.9924424310569453,2.1334126516,-2.3610153304,0
205,0.09616012855699999,1.3587443204737197,3.0939591617,-3.2072553144,0
206,-0.0035089216560000008,0.19270051602058527,0.9797645045,-0.8140540415,0
207,0.006072526409000021,1.274845450503776,2.5867411407,-2.8705668657,0
208,0.0007853581157999994,0.1703900344688838,0.6695726377,-0.6325589467,0
209,0.02252161100699999,1.0409217477603865,2.3681333487,-2.2698718497,0
210,-0.0013271685569999994,0.22110799385302407,0.7506055506,-0.9981638456,0
211,-0.017422404251400004,0.227145965991742,1.0470994964,-1.1354281721,0
212,-0.002113249058800003,1.2210931353365346,2.834800715,-3.4776560589,0
213,0.0014443293488000007,0.21034028521519182,1.3042694625,-0.9385193135,0
214,-0.001303296944000003,1.7584724677275383,4.3106216711,-3.6808516781,0
215,-0.0001328774545999982,0.12394622525312662,0.5690554054,-0.5317679257,0
216,-0.005137709069199996,1.2286874940694053,2.5807250594,-2.9701008363,0
217,-0.0033981165129999998,0.2682946804608548,1.0016542491,-1.4378602493,0
218,0.0340414527358,0.9936898483293641,2.2960615288,-2.1897998473,0
219,-0.0038747265084000003,0.09024005013581105,0.3523217061,-0.6203997379,0
220,-0.016481940771200007,1.4361450378286829,3.158871867,-2.9817079195,0
221,0.0890563655664,1.3028093823153584,2.812059542,-3.2049117076,0
222,0.025535749488399977,0.9543949791725971,2.2030044991,-2.2500081278,0
223,-0.004323038106199992,0.6373841579926819,1.6040337355,-1.5468545168,0
224,0.022007199545000005,1.5760268562103257,3.476059631,-3.9101008097,0
225,-0.0228294321992,0.30161754576919975,1.7149318921,-1.4800450793,0
226,-0.03425906973100001,1.7146282273263445,4.69177862,-4.2917116819,0
227,0.0361869220248,1.0796099639674728,2.8559451006,-2.4917313798,0
228,0.005244815610599997,0.9102383460326741,2.1570766469,-2.2674082507,0
229,0.1039254797852,1.2407070428614997,3.0175081506,-2.6026502588,1
230,-0.012275703998599998,0.2187536311805874,1.0067482707,-0.7162787616,0
231,0.018376030337399995,0.6855467272473802,1.7292192309,-1.5655865054,0
232,-0.004359673736399999,0.2126299244100236,1.4555730475,-0.9458122495,0
233,0.0030692067943999973,0.14752872115941668,0.7345419428,-0.6023995547,0
234,-0.009179538163600004,0.25988504664264034,1.2338893648,-1.437385276,0
235,0.005104536110400016,1.4683829296512336,3.6227330268,-3.5117312247,0
236,0.0181580057328,0.21698913102290432,0.8870530118,-0.8975959348,0
237,0.0018942237375999995,0.1382205773657646,0.3938396454,-0.6508859629,0
238,0.004453065510399998,1.251758028575154,2.7011376724,-2.8084743292,0
239,0.0104982361574,0.21320388381125172,1.0885195743,-1.0622670277,0
240,-0.0007059261640000045,1.390650822454041,3.2871998782,-3.037751706,0
241,0.0053761711256000025,0.18534505365478715,0.9177851961,-1.0490309823,0
242,0.0022539147599999984,0.10503931045043124,0.4745218148,-0.4857868225,0
243,0.005807324538400007,0.5370417937621241,1.2863856317,-1.400474733,0
244,0.05868542352540001,1.3049757150654258,3.0255209995,-3.3011639806,1
245,0.024050092166800003,1.5605531234134202,3.4599083334,-3.4746468369,0
246,0.011752534317000003,0.22339277666946236,1.4674403811,-1.1036966998,0
247,0.004846333793800014,1.5589908894586175,3.6355667786,-3.5373972297,0
248,-0.008280575471399997,0.2199181144954843,0.875702769,-0.8709792016,0
249,-0.0007018010606000029,0.22488549252121146,0.8033077727,-0.8728083662,0
250,0.005690778009599999,0.19426221724609116,0.8622218949,-0.8155846467,0
251,-0.012844969751999993,0.885614867726294,2.044345434,-2.1759109869,0
252,0.011737376596600001,1.148510011582683,2.2034090052,-2.5760410384,0
253,0.03267370277400001,1.3674342450129322,3.1694918402,-3.0257173255,0
254,-0.0023926074781999997,0.23179868462143735,0.8113466562,-0.9690850259,0
255,0.02998334558880002,0.8247892825201197,1.7613727078,-1.9007991887,0
256,0.007270702244200001,0.13420148812086619,0.649710982,-0.564018275,0
257,-0.017607798612600006,1.22059905348472,3.0568731401,-2.9183401536,0
258,0.0029214299716000002,0.19958139302367958,0.9393435501,-0.7480834322,0
259,-0.0033913034156000136,1.2477983448009553,3.2532593587,-2.9928275127,1
260,-0.004087814330400002,0.1314527020855211,0.5861191356,-0.4952224948,1
261,-0.0512804514672,1.4544094980463225,3.4987749473,-3.74079237,0
262,0.002589007913599999,0.180938838469354,0.8290694216,-1.0417200092,0
263,0.049656634817000014,0.9653525186986667,2.2558513962,-2.3284614599,0
264,0.00019239467760000207,0.1658334502700525,0.7443828203,-0.7090141509,0
265,0.004486733613600001,0.12482759826621147,0.517975806,-0.6971567665,1
266,0.0027859590131999994,0.21541559719675038,0.7225482111,-0.7784679263,0
267,-0.0104529674464,0.17060249598368496,0.7122312565,-0.6330020999,0
268,0.018255139047,1.3715146925747894,3.0032552834,-3.3760714836,0
269,0.004924398135000001,0.19294903897465063,0.9607017673,-0.8289828106,0
270,0.014993484998599997,0.19743517065239072,0.904333018,-0.877303955,0
271,0.002792341053400002,0.19622360610103576,0.7872439674,-0.7986469947,0
272,-0.02391693606519999,1.363097820545171,3.1343294396,-2.9457954864,0
273,-0.003348457023599995,1.2773049710838613,3.2060741321,-3.710279833,0
274,-0.015494109042000019,1.6255763881826593,3.5831606983,-4.0266696468,0
275,-0.013268328625,0.1952937320987276,0.8005183215,-0.8689474975,0
276,0.10450884502799998,1.672398663614799,3.8731428177,-4.095905286,0
277,0.059617716757199984,1.0562305820473095,2.6032864797,-2.3337077245,0
278,-0.015034139660599995,1.0686823359303799,2.5977146518,-2.5732923647,0
279,-0.007246641294599998,0.20067332130968038,0.9261274613,-0.9036140706,0
280,0.04818644606659999,1.8441164012907865,4.4607526133,-4.3733140428,0
281,-0.01085066369,0.17185293249128092,0.725795182,-0.7704024982,0
282,-0.0032725509748000032,0.18235060122066837,0.6985439817,-0.7044427305,0
283,0.00969153782260001,1.5052891281049552,3.0030728624,-3.1943749064,0
284,-0.009087367697000005,1.1574997761155827,2.8943207455,-2.3155814314,0
285,-0.0001657581683999947,0.6794802244697887,1.7402894888,-1.659680327,0
286,0.0544942437998,1.155281980711688,2.6423006663,-2.4736145839,0
287,0.0067625903234,0.1297026815942813,0.4852875052,-0.5555439743,1
288,-0.04658146346100003,1.6728096211179933,3.8517735097,-4.5394374758,0
289,0.015054703894,0.17691443451558028,0.7901447052,-0.6540884307,0
290,-0.007092925624,0.10090974147621493,0.4238397642,-0.4196729347,0
291,0.009232415667,0.17181664441303612,0.7429266399,-0.8102015244,0
292,-0.0005787806548000003,0.11330052783491204,0.4015013294,-0.5831144155,0
293,0.0032193387913999985,0.12717284393999978,0.5520296548,-0.5735558343,0
294,-0.007487260872999999,0.18055657978540343,0.6963197318,-0.7325389558,0
295,-0.001401073077600001,0.2392281355462561,1.0646450513,-1.0447457996,0
296,-0.043643256116199985,1.4883502224936416,3.6916429099,-3.566888716,0
297,0.013172083724200001,0.28317850443898956,1.3543314508,-1.4786067575,0
298,0.010061598626999981,1.5811986181106965,4.0121700592,-3.676801816,0
299,0.033335089053000005,0.9314003277962802,2.3579062928,-2.4111338369,0
300,-0.022060856183199994,0.29793558401803366,1.0687811607,-1.430855577,0
301,0.001513632840600003,0.18105841447541277,0.7117290027,-0.9092779609,0
302,-0.005811126933200001,0.19220021766839374,0.7476556894,-0.8621772372,0
303,-0.008296842846199998,0.22031650702723957,0.7398858613,-0.8800398058,0
304,0.0112613155076,0.16047650292660917,0.7888658937,-0.5601357294,0
305,0.0853130673628,1.011115888729428,2.3306741796,-2.0554536589,0
306,-0.0036863178281999983,0.17215662927449665,0.5473550984,-0.723188617,0
307,0.0023968575040000007,0.19988043245420004,0.7803288692,-0.9673214678,0
308,-0.003243190763,0.16631116883356298,0.5212820743,-0.6828409445,0
309,0.00010812539239999941,0.22101161790921706,0.9215800075,-0.9734788568,0
310,0.03437680405279999,1.1411105162572537,2.6467735304,-2.3315542032,0
311,-0.007458144535199995,1.469643567118735,3.1923748478,-3.3213706187,0
312,0.010347476050999999,0.12849157044473675,0.4668841224,-0.4879015704,0
313,-0.0035259105383999997,0.20120684846683684,0.805373381,-0.8382365309,0
314,0.0450155239484,0.7635875770211158,1.6558547019,-1.774451796,0
315,-0.011262875127599997,0.10975345496540348,0.3740672193,-0.6956797541,0
316,0.0030108347468000003,0.2648737003753848,1.3477846829,-1.2256115511,0
317,0.051054322502599996,0.9406801130358471,2.346967909,-2.1643208556,0
318,0.005882918676399989,1.247235289415793,2.9542220488,-2.8577951145,1
319,0.06913810693260002,0.7980845801710561,2.1269465948,-1.6325093147,0
320,0.012584542189199998,0.2541495563781349,1.2281231948,-1.0332727479,0
321,0.0160783409888,0.13726916139646103,0.7598001065,-0.4706293762,0
322,0.11146413318739999,1.5913410516808593,3.8664866762,-3.4728187384,0
323,-0.0015224085574000058,1.012627602683735,2.1690162653,-2.3785985525,0
324,0.010593186721999997,0.2572319025778303,0.856298943,-1.632193197,0
325,-0.024713106858999998,0.24012086824330073,1.1613566302,-1.0901061883,0
326,0.04387862415160002,1.5949118673678644,3.6187001502,-3.9876549978,0
327,-0.016998446344399995,0.8964360210010739,2.1965376075,-2.092616178,0
328,0.020554865814199998,0.19883620867067558,1.0658137218,-1.1618319907,0
329,-0.005958865397399999,0.23146720205006407,1.0055592104,-0.9205211496,0
330,0.00380483729,0.12135289847914986,0.4620650937,-0.4737902483,0
331,0.03662504285,1.2388606391414365,3.1441139934,-3.1181935513,1
332,-0.023794826947399983,1.6297949814877863,4.0378311271,-3.2123953185,0
333,0.028725481964399998,1.1999352841890485,3.1228663132,-2.5518347503,0
334,0.005275353504600003,0.76880092181961,1.9714441949,-2.0089890643,0
335,-0.0072321805278,0.1539970782537224,0.678387082,-0.7199664072,0
336,0.002173738881400027,1.725136390317097,3.6565703843,-3.9543036659,0
337,0.008264001362999998,1.0121697925275608,2.3124225363,-2.4324988854,0
338,0.008542731553,0.12289756624985551,0.5621402792,-0.4076699196,1
339,0.09030134260860004,1.7411537813288305,3.8281068847,-4.6329607528,0
340,-0.0036871314697999973,0.9785233229040667,2.1076096881,-1.9069110921,0
341,0.0037252965572000018,0.21660569751952674,0.8985788284,-0.8365076401,0
342,0.004259159650799976,1.1249340159803516,2.5121656199,-2.6066198601,0
343,0.0010759481276000002,0.1192516999285149,0.6642462794,-0.6262814212,1
344,-0.003053330637,0.25907595307832243,1.2012138029,-0.9740250502,0
345,0.008656162786,0.2262961685443502,0.9819971832,-1.0650098967,0
346,0.028291939950799996,1.2101193210146002,3.3156013879,-3.1840565794,1
347,-0.012932011962000002,0.23074894009594438,0.8930658254,-0.9125124205,0
348,0.07299606219399998,1.0455168244830364,2.6477231142,-2.6011089269,0
349,-4.985532480000332e-05,0.23298337454999463,0.9115963921,-1.1025940791,0
350,0.0074370236228,0.12620227873385717,0.5339548633,-0.7215140474,0
351,-0.007316141669199999,0.16342461025550045,0.6030056114,-0.5732429305,0
352,0.031812781816199995,1.1746403743897793,2.6760661065,-2.8932649379,0
353,-0.0082547307504,0.20379543543249004,0.7292801365,-0.9835559836,0
354,0.0157885196014,0.20227308647525724,1.1020944004,-0.9563332218,0
355,0.0100183574938,0.23517191668104165,1.0404001022,-0.8387678486,0
356,-0.011620540385000004,1.1737430038538421,2.577698507,-2.4694123263,0
357,0.063102979332,1.349536272942915,3.1149346748,-2.8748746061,0
358,-0.005577948896799999,0.20311113718069157,0.9530741029,-0.844683775,0
359,0.0082853940602,0.11106362817151315,0.6418691497,-0.3808237454,1
360,-0.021898198016400004,1.3514346876100558,3.0579451839,-3.2518580706,0
361,0.028297433562199985,1.6686693800619499,3.487963872,-3.8734532078,0
362,0.0841187249472,1.5599159609849889,3.2897146593,-3.9212113122,0
363,0.013643418715,0.12060498989340841,0.7714117231,-0.4589722974,1
364,0.0020921821099999993,0.2047316247802283,0.7710908264,-0.7832391128,0
365,-0.0022809756291999987,0.1824215264468055,0.6569154204,-0.6432311855,0
366,0.1254496166544,1.4671657730420278,3.4023796751,-2.9775223297,0
367,-0.0689812097564,1.1183285059277537,2.5776058897,-2.7657089231,0
368,0.0296385407766,1.3901636560387962,3.2059307741,-3.2098709913,0
369,-0.014963030995999998,0.2675201664556069,1.1061411447,-1.1648376058,0
370,-0.0022422612970000007,0.1999710119603463,0.7133520841,-0.7529510304,0
371,0.12337199227760001,1.6077811571626217,3.5106717483,-3.4785186003,0
372,0.075456008134,1.594888408993136,4.4242945895,-3.7565562367,0
373,-0.010223697944799997,0.25385244182633365,1.0985701565,-1.0678017354,0
374,-0.020743410848800013,1.0356412679007156,2.4769895372,-2.5859660784,0
375,0.009383944560599999,0.17643983499979712,0.7847508556,-0.7148019468,0
376,0.005513567785199999,0.22621393670843584,0.8613596108,-1.4372364843,0
377,0.008623959654000007,1.05454817297879,2.6156918861,-2.3946058002,0
